,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km
6567,720,Independent Floor,2,28.71047974,77.20761871,Dr Mukherji Nagar,North Delhi,Delhi,25000,Yohousein,1.361605188135055
6568,1800,Independent Floor,3,28.69145393,77.20243073,Vijay Nagar,North Delhi,Delhi,55000,Yohousein,0.8719833163770787
6569,800,Independent Floor,3,28.70550537,77.19955444,Dr Mukherji Nagar,North Delhi,Delhi,25000,Yohousein,0.630233891452348
6570,300,Independent Floor,1,28.69145393,77.20243073,Vijay Nagar,North Delhi,Delhi,17000,Yohousein,0.8719833163770787
6571,1800,Independent Floor,3,28.69145393,77.20243073,Vijay Nagar,North Delhi,Delhi,70000,Yohousein,0.8719833163770787
6572,700,Apartment,2,28.70053864,77.15029144,Pitampura,North Delhi,Delhi,15000,Vijay Estate,0.5571308784827617
6573,1400,Independent Floor,3,28.70338631,77.14674377,Pitampura,North Delhi,Delhi,33000,Vijay Estate,0.8301975675183864
6574,950,Independent Floor,2,28.70053864,77.15029144,Pitampura,North Delhi,Delhi,20000,Vijay Estate,0.5571308784827617
6575,1350,Independent Floor,3,28.69552231,77.15457916,Pitampura,North Delhi,Delhi,27000,Vijay Estate,0.21193610818974865
6576,500,Independent Floor,1,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,16000,Vijay Estate,0.2323448662386328
6577,1300,Apartment,3,28.70303726,77.13249207,Pitampura,North Delhi,Delhi,30000,Vijay Estate,0.015659195927034013
6578,1400,Independent Floor,3,28.70053864,77.15029144,Pitampura,North Delhi,Delhi,32000,Vijay Estate,0.5571308784827617
6579,1700,Independent Floor,3,28.705488199999998,77.14337158,Pitampura,North Delhi,Delhi,33000,Vijay Estate,0.8657228352020407
6580,1600,Independent Floor,3,28.70053864,77.15029144,Pitampura,North Delhi,Delhi,30000,Vijay Estate,0.5571308784827617
6581,1350,Independent Floor,3,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,36000,Vijay Estate,0.2323448662386328
6582,1700,Apartment,3,28.69604683,77.15263367,Pitampura,North Delhi,Delhi,55000,Vijay Estate,0.025295931282545994
6583,1200,Apartment,3,28.70303726,77.13249207,Pitampura,North Delhi,Delhi,35000,Vijay Estate,0.015659195927034013
6584,600,Apartment,1,28.70498848,77.14609528,Pitampura,North Delhi,Delhi,16000,Vijay Estate,0.9292161477545563
6585,700,Apartment,2,28.70053864,77.15029144,Pitampura,North Delhi,Delhi,21000,Vijay Estate,0.5571308784827617
6586,450,Independent Floor,1,28.71038628,77.20762634,Dr Mukherji Nagar,North Delhi,Delhi,13500,Yohousein,1.3512898246421743
6587,500,Independent Floor,1,28.71038628,77.20762634,Dr Mukherji Nagar,North Delhi,Delhi,9000,Yohousein,1.3512898246421743
6588,750,Independent Floor,2,28.70890236,77.20135498,Dr Mukherji Nagar,North Delhi,Delhi,18000,Yohousein,0.9946546943820984
6589,300,Independent Floor,1,28.69145393,77.20243073,Vijay Nagar,North Delhi,Delhi,12000,Yohousein,0.8719833163770787
6590,300,Independent Floor,1,28.70974541,77.20738983,Dr Mukherji Nagar,North Delhi,Delhi,8000,Yohousein,1.2794587642077144
6591,820,Independent Floor,2,28.71038628,77.20762634,Dr Mukherji Nagar,North Delhi,Delhi,18000,Yohousein,1.3512898246421743
6592,500,Independent Floor,1,28.70937157,77.2048645,Dr Mukherji Nagar,North Delhi,Delhi,12000,Yohousein,1.2551395048511356
6593,500,Independent Floor,1,28.70890236,77.20135498,Dr Mukherji Nagar,North Delhi,Delhi,17000,Yohousein,0.9946546943820984
6594,720,Independent Floor,2,28.71397209,77.20626831,Dr Mukherji Nagar,North Delhi,Delhi,16000,Yohousein,1.7306738315070158
6595,700,Independent Floor,2,28.70937157,77.2048645,Dr Mukherji Nagar,North Delhi,Delhi,17000,Yohousein,1.2551395048511356
6596,600,Independent Floor,2,28.71443558,77.20557404,Dr Mukherji Nagar,North Delhi,Delhi,14000,Yohousein,1.7219282417840291
6597,540,Independent Floor,2,28.71308136,77.20875549,Dr Mukherji Nagar,North Delhi,Delhi,13000,Yohousein,1.657438764544346
6598,720,Independent Floor,1,28.69369888,77.20452118,Vijay Nagar,North Delhi,Delhi,24000,Yohousein,0.5556333838022077
6599,500,Independent Floor,1,28.71022415,77.20441437,Model Town,North Delhi,Delhi,15000,Yohousein,1.3171934016535212
6600,250,Independent Floor,1,28.688772200000002,77.20063019,Vijay Nagar,North Delhi,Delhi,17000,Yohousein,1.2173814846296858
6601,350,Independent House,1,28.710702899999998,77.20806885,Dr Mukherji Nagar,North Delhi,Delhi,11000,Nestaway,1.388894602583593
6602,1800,Independent Floor,2,28.68611908,77.13900757,Pitampura,North Delhi,Delhi,28000,Vijay Puri Properties Pvt Ltd,0.9542041572216061
6603,900,Apartment,2,28.70020294,77.13739014,Pitampura,North Delhi,Delhi,25000,Vijay Puri Properties Pvt Ltd,0.4155900236375979
6604,500,Independent House,1,28.71300888,77.21398926,Dr Mukherji Nagar,North Delhi,Delhi,14000,Nestaway,1.7766746149285586
6605,2250,Independent Floor,3,28.69659042,77.12552643,Pitampura,North Delhi,Delhi,55000,Vijay Puri Properties Pvt Ltd,0.9896737126337907
6606,1400,Independent Floor,3,28.70053864,77.15029144,Pitampura,North Delhi,Delhi,36000,Vijay Estate,0.5571308784827617
6607,1350,Independent Floor,2,28.70053864,77.15029144,Pitampura,North Delhi,Delhi,29000,Vijay Estate,0.5571308784827617
6608,2700,Independent Floor,4,28.695364,77.15354919,Pitampura,North Delhi,Delhi,75000,SL property,0.12200520764724218
6609,1382,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,42000,Rentals homes com,0.12200520764724218
6610,2700,Independent Floor,4,28.6897831,77.12452698,Pitampura,North Delhi,Delhi,65000,Vijay Puri Properties Pvt Ltd,1.5647535206563583
6611,850,Apartment,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,13500,SL property,0.12200520764724218
6612,3000,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,90000,SL property,0.12200520764724218
6613,1000,Independent Floor,2,28.695364,77.15354919,Pitampura,North Delhi,Delhi,20000,SL property,0.12200520764724218
6614,600,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,16000,Rentals homes com,0.12200520764724218
6615,650,Apartment,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,8500,SL property,0.12200520764724218
6616,693,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,14258,Rentals homes com,0.12200520764724218
6617,1800,Apartment,3,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,45000,Rentals homes com,1.2310287796008252
6618,850,Apartment,2,28.695364,77.15354919,Pitampura,North Delhi,Delhi,14000,SL property,0.12200520764724218
6619,600,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,14000,SL property,0.12200520764724218
6620,680,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,15000,Rentals homes com,0.12200520764724218
6621,1665,Independent Floor,3,28.69346619,77.12982941,Pitampura,North Delhi,Delhi,50000,Vijay Puri Properties Pvt Ltd,1.1023104756105058
6622,500,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,13500,Rentals homes com,0.12200520764724218
6623,750,Apartment,2,28.69585991,77.15245056,Netaji Subhash Place,North Delhi,Delhi,13000,SL property,0.0028920924269580347
6624,1700,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,42000,rajesh garg luxmi property pitampura,0.12200520764724218
6625,850,Independent Floor,1,28.64362526,77.17953491,Karol Bagh,North Delhi,Delhi,22000,Karol Bagh Property,0.19748815087781654
6626,750,Independent House,2,28.64398384,77.18740845,Karol Bagh,North Delhi,Delhi,20000,Karol Bagh Property,0.11136182045899096
6627,2200,Independent Floor,3,28.65573692,77.20080566,Karol Bagh,North Delhi,Delhi,70000,Karol Bagh Property,1.2299063124637346
6628,1385,Apartment,3,28.69585991,77.15245056,Netaji Subhash Place,North Delhi,Delhi,38900,Rentals homes com,0.0028920924269580347
6629,1450,Independent Floor,3,28.69948769,77.18907166,Model Town,North Delhi,Delhi,35000,GharAbhi Estate Pvt Ltd,0.5968513623484085
6630,1500,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,40000,rajesh garg luxmi property pitampura,0.12200520764724218
6631,900,Independent Floor,3,28.7124958,77.13939667,Pitampura,North Delhi,Delhi,21000,H A H Property Consultant,1.2411474549239299
6632,900,Independent Floor,2,28.70656395,77.14707184,Pitampura,North Delhi,Delhi,20000,H A H Property Consultant,1.1275932127124224
6633,900,Independent Floor,2,28.7124958,77.13939667,Pitampura,North Delhi,Delhi,21000,H A H Property Consultant,1.2411474549239299
6634,1800,Independent Floor,3,28.71161842,77.18810272,Model Town,North Delhi,Delhi,30000,GharAbhi Estate Pvt Ltd,0.9288659427074862
6635,1500,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,45000,Rentals homes com,0.12200520764724218
6636,1080,Independent Floor,2,28.71264648,77.14196014,Pitampura,North Delhi,Delhi,30000,H A H Property Consultant,1.407369889914151
6637,450,Apartment,1,28.71558189,77.14226532,Pitampura,North Delhi,Delhi,12000,H A H Property Consultant,1.6537162890854205
6638,1000,Apartment,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,18000,SL property,0.12200520764724218
6639,600,Apartment,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,18000,Dream house properties,1.2310287796008252
6640,1100,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,30000,Rentals homes com,0.12200520764724218
6641,1000,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,28000,Rentals homes com,0.12200520764724218
6642,950,Independent Floor,3,28.67427063,77.18015289,Shastri Nagar,North Delhi,Delhi,22000,PROPZONE CONSULTANT,0.48542697394458995
6643,900,Independent Floor,2,28.71838188,77.18294525,Model Town,North Delhi,Delhi,16000,GharAbhi Estate Pvt Ltd,0.7906952803840978
6644,850,Apartment,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,12000,SL property,0.12200520764724218
6645,800,Independent Floor,2,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,23000,Dream house properties,1.2310287796008252
6646,2200,Independent Floor,4,28.70215034,77.13902283,Pitampura,North Delhi,Delhi,50000,Chetan Narang Properties,0.49248105398118697
6647,2500,Independent Floor,4,28.69477081,77.11759186,Pitampura,North Delhi,Delhi,90000,Chetan Narang Properties,1.6430510122733955
6648,2000,Independent Floor,3,28.69649696,77.12504578,Pitampura,North Delhi,Delhi,50000,Chetan Narang Properties,1.02951409836208
6649,1800,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,50000,rajesh garg luxmi property pitampura,0.12200520764724218
6650,1500,Apartment,3,28.69585991,77.15245056,Netaji Subhash Place,North Delhi,Delhi,39500,Rentals homes com,0.0028920924269580347
6651,300,Independent Floor,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,16000,Dream house properties,1.2310287796008252
6652,350,Apartment,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,23000,Dream house properties,1.2310287796008252
6653,700,Independent Floor,2,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,25000,Dream house properties,1.2310287796008252
6654,1400,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,41000,rajesh garg luxmi property pitampura,0.12200520764724218
6655,1428,Apartment,3,28.69585991,77.15245056,Netaji Subhash Place,North Delhi,Delhi,42000,Rentals homes com,0.0028920924269580347
6656,1500,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,35000,Rentals homes com,0.12200520764724218
6657,720,Independent Floor,2,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,20000,Singh properties,1.4761179649792615
6658,900,Independent Floor,2,28.69923973,77.14016724,Pitampura,North Delhi,Delhi,21000,JPB ASSOCIATES PITAM PURA DP MARKET,0.15170776370820235
6659,900,Independent Floor,3,28.69852257,77.14083099,Pitampura,North Delhi,Delhi,25000,JPB ASSOCIATES PITAM PURA DP MARKET,0.05747486528769539
6660,800,Independent Floor,2,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,26000,Dream house properties,1.2310287796008252
6661,1800,Independent Floor,3,28.695104600000004,77.1146698,Pitampura,North Delhi,Delhi,35000,Anand Associates,1.7721488788004396
6662,700,Apartment,2,28.695364,77.15354919,Pitampura,North Delhi,Delhi,25000,Rentals homes com,0.12200520764724218
6663,1500,Apartment,3,28.69701576,77.13554382,Pitampura,North Delhi,Delhi,43500,user,0.5285337976822709
6664,1500,Apartment,2,28.69649315,77.13860321,Pitampura,North Delhi,Delhi,35000,user,0.2749617783267879
6665,2350,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,120000,Bm properties,0.12200520764724218
6666,1750,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,70000,Bm properties,0.12200520764724218
6667,550,Independent Floor,2,28.67427063,77.18015289,Shastri Nagar,North Delhi,Delhi,14000,PROPZONE CONSULTANT,0.48542697394458995
6668,1800,Independent Floor,3,28.67623329,77.195755,Shakti Nagar,North Delhi,Delhi,35000,Priyal Properties,1.099005747854863
6669,1200,Independent Floor,2,28.69100952,77.20282745,Vijay Nagar,North Delhi,Delhi,25000,Priyal Properties,0.8962678999791964
6670,1600,Independent Floor,3,28.69969749,77.20800018,Dr Mukherji Nagar,North Delhi,Delhi,35000,Priyal Properties,0.19149086335967708
6671,1600,Independent Floor,3,28.69123459,77.20350647,Vijay Nagar,North Delhi,Delhi,35000,Priyal Properties,0.8451464843374049
6672,1500,Apartment,3,28.697414399999996,77.15020752,Pitampura,North Delhi,Delhi,45000,user,0.2769773597885697
6673,2234,Independent Floor,3,28.68924522,77.133255,Pitampura,North Delhi,Delhi,50000,user,1.221088413259934
6674,580,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,12000,Rentals homes com,0.12200520764724218
6675,1400,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,36000,Rentals homes com,0.12200520764724218
6676,552,Apartment,1,28.69585991,77.15245056,Netaji Subhash Place,North Delhi,Delhi,14699,Rentals homes com,0.0028920924269580347
6677,658,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,14000,Rentals homes com,0.12200520764724218
6678,500,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,10500,Rentals homes com,0.12200520764724218
6679,689,Independent Floor,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,13500,Rentals homes com,0.12200520764724218
6680,699,Independent Floor,1,28.69585991,77.15245056,Netaji Subhash Place,North Delhi,Delhi,16000,Rentals homes com,0.0028920924269580347
6681,700,Independent Floor,1,28.69585991,77.15245056,Netaji Subhash Place,North Delhi,Delhi,14000,Rentals homes com,0.0028920924269580347
6682,900,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,34000,Bm properties,0.12200520764724218
6683,1750,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,90000,Bm properties,0.12200520764724218
6684,2350,Independent Floor,4,28.695364,77.15354919,Pitampura,North Delhi,Delhi,110000,Bm properties,0.12200520764724218
6685,1750,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,82000,Bm properties,0.12200520764724218
6686,900,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,33000,Bm properties,0.12200520764724218
6687,1350,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,36000,Bm properties,0.12200520764724218
6688,1350,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,65000,Bm properties,0.12200520764724218
6689,750,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,39000,Bm properties,0.12200520764724218
6690,600,Independent Floor,1,28.7124958,77.13939667,Pitampura,North Delhi,Delhi,12000,H A H Property Consultant,1.2411474549239299
6691,600,Independent Floor,2,28.70656395,77.14707184,Pitampura,North Delhi,Delhi,23000,H A H Property Consultant,1.1275932127124224
6692,500,Apartment,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,20000,Dream house properties,1.2310287796008252
6693,200,Apartment,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,10000,Dream house properties,1.2310287796008252
6694,1800,Independent Floor,3,28.70292854,77.20896912,Dr Mukherji Nagar,North Delhi,Delhi,45000,Priyal Properties,0.5572821917514558
6695,1700,Independent House,3,28.70508575,77.21224213,Dr Mukherji Nagar,North Delhi,Delhi,35000,Priyal Properties,0.9179793452688187
6696,1600,Independent Floor,2,28.699413300000003,77.18820953,Gujranwala Town,North Delhi,Delhi,45000,Priyal Properties,0.6696717998198554
6697,1000,Independent Floor,2,28.7017498,77.20850372,Dr Mukherji Nagar,North Delhi,Delhi,28000,Priyal Properties,0.41897423734149175
6698,1000,Independent Floor,2,28.69122314,77.20295715,Vijay Nagar,North Delhi,Delhi,25000,Priyal Properties,0.8694172109347513
6699,1620,Independent Floor,3,28.69667435,77.1386261,Pitampura,North Delhi,Delhi,48000,Vijay Puri Properties Pvt Ltd,0.26136361271031705
6700,1000,Independent Floor,1,28.71209717,77.14132690000001,Pitampura,North Delhi,Delhi,30000,user,1.3207773635697564
6701,1500,Apartment,2,28.69754219,77.13521576,Pitampura,North Delhi,Delhi,38000,user,0.5514979001315319
6702,2200,Independent Floor,2,28.69424629,77.11529541,Pitampura,North Delhi,Delhi,50000,user,1.8121379387262146
6703,2500,Independent Floor,3,28.69365883,77.11014557,Pitampura,North Delhi,Delhi,60000,user,1.8255913324996542
6704,900,Independent Floor,2,28.69897079,77.13872528,Pitampura,North Delhi,Delhi,28000,user,0.2323448662386328
6705,2000,Independent Floor,3,28.68790817,77.13417053,Pitampura,North Delhi,Delhi,40000,user,1.294672408497252
6706,900,Apartment,2,28.68351746,77.13407898,Pitampura,North Delhi,Delhi,25000,user,1.0178060854988022
6707,2750,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,80000,BM PROPERTIES,0.12200520764724218
6708,900,Independent Floor,2,28.695364,77.15354919,Pitampura,North Delhi,Delhi,33000,Bm properties,0.12200520764724218
6709,2000,Independent Floor,2,28.69766426,77.19132996,Gujranwala Town,North Delhi,Delhi,40000,Priyal Properties,0.6231206671694508
6710,900,Independent Floor,1,28.70338631,77.14674377,Pitampura,North Delhi,Delhi,25000,user,0.8301975675183864
6711,691,Apartment,1,28.69680023,77.13975525,Pitampura,North Delhi,Delhi,14000,user,0.17009655140579055
6712,521,Independent Floor,1,28.69649315,77.13860321,Pitampura,North Delhi,Delhi,10000,user,0.2749617783267879
6713,700,Independent Floor,1,28.70673561,77.13459778,Pitampura,North Delhi,Delhi,20000,user,0.45175367013755807
6714,850,Apartment,1,28.70649719,77.14774323,Pitampura,North Delhi,Delhi,25000,user,1.1583406328426
6715,1350,Apartment,2,28.69078636,77.11660004,Pitampura,North Delhi,Delhi,23500,user,1.5540413626159444
6716,680,Independent Floor,1,28.69406319,77.15304565,Pitampura,North Delhi,Delhi,11000,user,0.2102421163797071
6717,652,Independent Floor,1,28.69745636,77.14209747,Pitampura,North Delhi,Delhi,15000,user,0.1374920138169928
6718,642,Independent Floor,1,28.697414399999996,77.15020752,Pitampura,North Delhi,Delhi,12000,user,0.2769773597885697
6719,528,Independent Floor,1,28.69552231,77.15457916,Pitampura,North Delhi,Delhi,10500,user,0.21193610818974865
6720,720,Independent Floor,1,28.698997499999997,77.13755798,Pitampura,North Delhi,Delhi,20000,user,0.33863323988413213
6721,400,Independent Floor,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,18000,Dream house properties,1.2310287796008252
6722,750,Independent Floor,2,28.695364,77.15354919,Pitampura,North Delhi,Delhi,25000,BM PROPERTIES,0.12200520764724218
6723,1750,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,60000,BM PROPERTIES,0.12200520764724218
6724,1350,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,42000,BM PROPERTIES,0.12200520764724218
6725,900,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,30000,BM PROPERTIES,0.12200520764724218
6726,900,Independent Floor,3,28.67427063,77.18015289,Shastri Nagar,North Delhi,Delhi,25000,PROPZONE CONSULTANT,0.48542697394458995
6727,1000,Independent Floor,1,28.70286369,77.20964813,Dr Mukherji Nagar,North Delhi,Delhi,18000,Priyal Properties,0.5769627139241588
6728,1500,Independent Floor,3,28.67742729,77.19719696,Shakti Nagar,North Delhi,Delhi,35000,Priyal Properties,1.1999401695065235
6729,400,Independent Floor,1,28.65240479,77.18807220000001,Karol Bagh,North Delhi,Delhi,15000,Comtrust Leasing Homes,0.9462454720709065
6730,400,Independent Floor,1,28.65345955,77.19047546,Karol Bagh,North Delhi,Delhi,14500,Comtrust Leasing Homes,1.0787421006348619
6731,350,Independent Floor,1,28.65375519,77.19013214,Karol Bagh,North Delhi,Delhi,17000,Comtrust Leasing Homes,1.1057962662773344
6732,250,Independent Floor,1,28.65480995,77.19304657,Karol Bagh,North Delhi,Delhi,16000,Comtrust Leasing Homes,1.289281474485252
6733,450,Independent Floor,2,28.65465546,77.18900299,Karol Bagh,North Delhi,Delhi,25000,Comtrust Leasing Homes,1.1954303004086184
6734,450,Independent Floor,2,28.653448100000002,77.1894989,Karol Bagh,North Delhi,Delhi,22000,Comtrust Leasing Homes,1.0648909115554241
6735,265,Independent Floor,1,28.67427063,77.18015289,Shastri Nagar,North Delhi,Delhi,9500,PROPZONE CONSULTANT,0.48542697394458995
6736,900,Independent Floor,2,28.695364,77.15354919,Pitampura,North Delhi,Delhi,22000,BM PROPERTIES,0.12200520764724218
6737,900,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,29000,BM PROPERTIES,0.12200520764724218
6738,1800,Independent House,6,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,65000,Properties Expert,1.2643323136805902
6739,225,Independent Floor,1,28.67427063,77.18015289,Shastri Nagar,North Delhi,Delhi,8500,PROPZONE CONSULTANT,0.48542697394458995
6740,800,Independent Floor,1,28.71036911,77.1554718,Pitampura,North Delhi,Delhi,6000,MANJU JAIN,1.2551104371917252
6741,1200,Independent Floor,3,28.681089399999998,77.20369720000001,Kamla Nagar,North Delhi,Delhi,30000,Priyal Properties,1.6641341137422916
6742,1500,Independent Floor,3,28.68016624,77.20317078,Kamla Nagar,North Delhi,Delhi,38000,Priyal Properties,1.5515249833354952
6743,1300,Independent Floor,2,28.69507027,77.22549438,Civil Lines,North Delhi,Delhi,30000,Priyal Properties,0.8779418613367492
6744,1250,Independent Floor,2,28.67970276,77.20320892,Kamla Nagar,North Delhi,Delhi,27000,Priyal Properties,1.5032252994209296
6745,1200,Independent Floor,2,28.68058968,77.20256042,Kamla Nagar,North Delhi,Delhi,25000,Priyal Properties,1.5819604291339102
6746,1500,Independent Floor,3,28.674287800000002,77.19796753,Shakti Nagar,North Delhi,Delhi,35000,Priyal Properties,0.8455019635782366
6747,2000,Independent Floor,4,28.67902756,77.20171356,Kamla Nagar,North Delhi,Delhi,50000,Priyal Properties,1.3950375382785098
6748,1800,Independent Floor,3,28.67586708,77.20877838,Malka Ganj,North Delhi,Delhi,50000,Priyal Properties,1.08008954935108
6749,1000,Independent Floor,2,28.67628479,77.20867157,Malka Ganj,North Delhi,Delhi,28000,Priyal Properties,1.1242158822419042
6750,1000,Independent Floor,2,28.69199753,77.20323944,Vijay Nagar,North Delhi,Delhi,25000,Priyal Properties,0.7805836379202341
6751,1200,Independent Floor,2,28.68449593,77.19405365,Ashok Vihar,North Delhi,Delhi,30000,Priyal Properties,1.9779637799750989
6752,1000,Independent Floor,2,28.67983818,77.20355988,Kamla Nagar,North Delhi,Delhi,32000,Priyal Properties,1.5276269733118892
6753,1000,Independent Floor,2,28.67835617,77.19538879,Shakti Nagar,North Delhi,Delhi,25000,Priyal Properties,1.3354142252325776
6754,1000,Independent Floor,2,28.68231583,77.20414734,Kamla Nagar,North Delhi,Delhi,27000,Priyal Properties,1.7207991789339683
6755,1800,Independent Floor,6,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,65000,Properties Expert,1.2643323136805902
6756,1500,Apartment,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,40000,Rentals homes com,0.12200520764724218
6757,1125,Independent Floor,2,28.68008995,77.195961,Shakti Nagar,North Delhi,Delhi,30000,Properties Expert,1.510694228091406
6758,450,Independent Floor,2,28.76049995,77.18828583,Burari,North Delhi,Delhi,5500,Housingbrothers Realestate,4.210091817744916
6759,750,Independent Floor,2,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,24500,Dream house properties,1.2310287796008252
6760,1200,Independent Floor,2,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,30000,Katrose,1.2310287796008252
6761,400,Independent Floor,3,28.68091011,77.20458984,Kamla Nagar,North Delhi,Delhi,20000,Properties Expert,1.6414417952470162
6762,199,Apartment,1,28.660013199999998,77.18697357,Karol Bagh,North Delhi,Delhi,12000,Dream house properties,1.2310287796008252
6763,360,Apartment,1,28.695364,77.15354919,Pitampura,North Delhi,Delhi,20000,Sh Chirag Associate,0.12200520764724218
6764,150,Apartment,1,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,7500,Singh properties,1.4761179649792615
6765,12000,Apartment,10,28.695364,77.15354919,Pitampura,North Delhi,Delhi,450000,Sach Consultant,0.12200520764724218
6766,1350,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,40000,BM PROPERTIES,0.12200520764724218
6767,1750,Independent House,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,150000,Bm properties,0.12200520764724218
6768,3420,Independent House,1,28.69997025,77.18662262,Gujranwala Town,North Delhi,Delhi,14000,Properties Expert,0.7753457376542489
6769,1100,Apartment,2,28.69768143,77.13382721,Pitampura,North Delhi,Delhi,18000,devender kumar khosla,0.6220989813800598
6770,1110,Apartment,4,28.70248222,77.14305115,Pitampura,North Delhi,Delhi,30000,chakshu agent,0.5415129702712673
6771,2700,Independent Floor,4,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,56000,Shubham Home Solutions,1.2643323136805902
6772,2600,Independent Floor,4,28.68654823,77.19273376,Ashok Vihar,North Delhi,Delhi,49000,Subodh Kumar Jain,1.8070367372240557
6773,220,Apartment,1,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,10000,Singh properties,1.4761179649792615
6774,550,Apartment,2,28.71142006,77.20890045,Dr Mukherji Nagar,North Delhi,Delhi,12500,Singh properties,1.4761179649792615
6775,2500,Independent Floor,4,28.66095924,77.17584229,Anand Parbat,North Delhi,Delhi,12000,Bhanu ChandEr,1.1710750636079388
6776,2700,Independent Floor,4,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,75000,Shubham Home Solutions,1.2643323136805902
6777,1800,Independent Floor,3,28.68845558,77.17575073,Ashok Vihar,North Delhi,Delhi,50000,Shubham Home Solutions,1.2643323136805902
6778,1000,Apartment,2,28.64811325,77.1913147,Karol Bagh,North Delhi,Delhi,32000,Gaurav Gupta,0.5421928502952701
6779,2250,Independent Floor,3,28.695364,77.15354919,Pitampura,North Delhi,Delhi,65000,Parul Mittal Real Estates,0.12200520764724218
6780,1197,Independent Floor,3,28.69837952,77.14073181,Pitampura,North Delhi,Delhi,30000,Parul Mittal Real Estates,0.042823348377389193
6781,1800,Independent Floor,3,28.69837952,77.14073181,Pitampura,North Delhi,Delhi,45000,Parul Mittal Real Estates,0.042823348377389193
