,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km,AP_dist_km,Aiims_dist_km,NDRLW_dist_km
3403,1400,Independent Floor,2,28.557361600000004,77.25806427,East of Kailash,Delhi South,Delhi,45000,Atul Kumar,0.5695846016981688,16.968769392043907,5.029042228155001,10.03623413396533
3404,1800,Independent Floor,2,28.55052757,77.23650359999998,Greater kailash 1,Delhi South,Delhi,65000,Atul Kumar,0.7551421574027859,14.865182369111846,3.3409328909424763,10.222120927651293
3405,1800,Independent Floor,3,28.53666496,77.23609161,Greater Kailash,Delhi South,Delhi,70000,Atul Kumar,0.5757527826573987,14.9550863867637,4.342869411213593,11.737895389336154
3406,400,Apartment,1,28.56038666,77.21283722,Gautam Nagar,Delhi South,Delhi,14000,Delhi dreams properties consultant,0.6382748808224887,12.55557176064009,0.8701146887517037,9.0446493050232
3407,1800,Independent Floor,3,28.58145142,77.24876404,Jangpura,Delhi South,Delhi,58000,New golden properties,0.9188148177013814,16.322199607610358,4.321173315140191,7.219406406375753
3408,1650,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,55000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3409,1450,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,40600,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3410,1700,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,60000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3411,1450,Apartment,3,28.52985764,77.14642334,Vasant Kunj,Delhi South,Delhi,45000,Traditional Homes,3.291884937941774,6.6497787401609205,7.273234099215466,14.368071057445764
3412,900,Independent Floor,2,28.5827179,77.24488831,Jangpura,Delhi South,Delhi,30000,HR Associates,0.5206867279468975,15.975758308575704,4.031242631669207,6.9518273334942435
3413,1850,Independent Floor,3,28.5518322,77.24661255,Greater kailash 1,Delhi South,Delhi,50000,HR Associates,0.5059669425768335,15.850049750578158,4.146422399674152,10.277419807060324
3414,1850,Independent Floor,3,28.55177116,77.24655914,Greater kailash 1,Delhi South,Delhi,50000,HR Associates,0.5105981928866853,15.84497557490893,4.144363057583401,10.282689782913307
3415,3600,Independent Floor,3,28.55758667,77.16068268,Vasant Vihar,Delhi South,Delhi,125000,HR Associates,0.05325928120429938,7.443525840973519,4.723996699231467,11.016595953812379
3416,1850,Independent Floor,3,28.55190468,77.24667358,Greater kailash 1,Delhi South,Delhi,60000,HR Associates,0.5008341629092046,15.855844965806599,4.14867485430652,10.27111003823759
3417,500,Independent Floor,1,28.52393913,77.20734406,Saket,Delhi South,Delhi,14000,Arora Associates,0.6588663545048371,12.486040531919429,4.757083925679794,13.11654764353128
3418,450,Apartment,1,28.50371742,77.1909256,Chattarpur,Delhi South,Delhi,9000,A 2 Z Property,1.1099394937294176,11.845837267887509,7.190365861461693,15.567414310938366
3419,2700,Independent Floor,3,28.56071281,77.20168304,Green Park,Delhi South,Delhi,95000,India Homes,0.4784130090140138,11.467486928042392,0.907236819053776,9.166452256489457
3420,2385,Independent Floor,3,28.54482079,77.228302,Panchsheel Enclave,Delhi South,Delhi,85000,India Homes,0.4941165533503523,14.099396735791615,3.160493223400264,10.762753361537225
3421,1800,Independent Floor,3,28.57062531,77.23644257,Lajpat Nagar II,Delhi South,Delhi,70000,India Homes,0.003684296543201,14.951863320417322,2.8327414490268263,8.026228462227996
3422,4500,Independent Floor,3,28.56472588,77.19491577,Safdarjung Enclave,Delhi South,Delhi,73000,India Homes,1.006558047518442,10.841832644027162,1.283194033519865,8.895941298037975
3423,1000,Apartment,1,28.52629662,77.25254822,Alaknanda,Delhi South,Delhi,25000,Bawa Properties,2.1633661829048627,16.732209081117745,6.275507090979222,13.164038449979422
3424,2000,Apartment,3,28.52585793,77.25128174,Alaknanda,Delhi South,Delhi,37000,Bawa Properties,2.200421295797541,16.61990358310353,6.225077308608255,13.182614469589211
3425,300,Apartment,1,28.5271244,77.25003052,Alaknanda,Delhi South,Delhi,10000,Bawa Properties,2.0146096583261017,16.47288762869335,6.03891568780024,13.01842724065615
3426,1600,Independent Floor,3,28.54962349,77.23727417,Greater kailash 1,Delhi South,Delhi,50000,Atul Kumar,0.7817567580517228,14.944194152953436,3.4588766114381535,10.332736188349918
3427,1600,Independent Floor,2,28.54984856,77.23581696,Greater kailash 1,Delhi South,Delhi,55000,Atul Kumar,0.8558492507147277,14.800728108421874,3.3267338553693664,10.286646923565854
3428,1800,Independent Floor,3,28.53959274,77.23836517,Greater Kailash,Delhi South,Delhi,55000,Atul Kumar,0.2394422225818525,15.135575353987276,4.251464216485507,11.447622525293836
3429,810,Independent Floor,2,28.56241608,77.21543884,Gautam Nagar,Delhi South,Delhi,32000,Delhi dreams properties consultant,0.8068302529254963,12.82237719278034,0.8946376625211969,8.802030828442229
3430,3000,Independent Floor,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,65000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3431,1350,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,42000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3432,1500,Apartment,3,28.50870514,77.16479492,Ghitorni,Delhi South,Delhi,40000,Traditional Homes,1.0201060811149651,9.364899908091196,7.69806761038038,15.721718674499463
3433,1250,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,40000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3434,900,Independent Floor,1,28.58063316,77.24105072,Jangpura,Delhi South,Delhi,30000,HR Associates,0.3263601996256158,15.563665960316676,3.5929227093126936,7.054588870357058
3435,1850,Independent Floor,3,28.55184555,77.24664307,Greater kailash 1,Delhi South,Delhi,45000,HR Associates,0.5031326156507735,15.853002958081667,4.148563508982587,10.276722663461376
3436,3000,Independent Floor,3,28.557205199999995,77.21247864,Gulmohar park,Delhi South,Delhi,120000,A R Realtors,0.6495749660371051,12.508539933142634,1.1636404561933285,9.39895344275982
3437,1800,Independent Floor,3,28.56470871,77.19429016,Safdarjung Enclave,Delhi South,Delhi,90000,A R Realtors,0.9600545471024452,10.780737691733325,1.343740646821636,8.91530265226284
3438,3200,Independent Floor,3,28.59941292,77.2309494,Golf Links,Delhi South,Delhi,300000,A R Realtors,0.4516649327223025,15.137047005965107,4.259358344752322,4.7926394298104205
3439,2000,Independent Floor,3,28.54996872,77.19554138,Hauz Khas,Delhi South,Delhi,85000,A R Realtors,0.4539651274007979,10.862687674268482,2.2236862482991593,10.460101235921774
3440,1800,Independent Floor,2,28.55844879,77.20295715,Green Park,Delhi South,Delhi,70000,A R Realtors,0.3563985992949971,11.580847333979175,1.0460015055522425,9.388458267479477
3441,3200,Independent Floor,3,28.58786201,77.21540833,Jor bagh,Delhi South,Delhi,275000,A R Realtors,0.38441539932574337,13.302285166476945,2.4435529799205757,5.989234522370835
3442,1800,Independent Floor,2,28.56470871,77.19438171,Safdarjung Enclave,Delhi South,Delhi,70000,A R Realtors,0.9669348136242264,10.789650108789349,1.3349261940926278,8.912712337284646
3443,1800,Independent Floor,2,28.55088806,77.19725799999998,Hauz Khas,Delhi South,Delhi,75000,A R Realtors,0.6458232343354997,11.025835637350344,2.0490793272475485,10.32250500244944
3444,1800,Independent Floor,2,28.54199982,77.20696259,Sarvpriya Vihar,Delhi South,Delhi,50000,A R Realtors,0.1830760780748488,12.052092165199427,2.7564725792693006,11.131088014035647
3445,1800,Independent Floor,3,28.54203224,77.20705414,Sarvpriya Vihar,Delhi South,Delhi,70000,A R Realtors,0.18575111746298165,12.060560875864573,2.752627193107841,11.126443310407419
3446,1800,Independent Floor,3,28.55845642,77.20313263,Green Park,Delhi South,Delhi,85000,A R Realtors,0.33998485232386033,11.598036763782547,1.0375675080245128,9.384469327095397
3447,650,Independent Floor,1,28.53949165,77.26070404,Kalkaji,Delhi South,Delhi,14000,Deepak Verma,0.6665074626657852,17.310739908988875,5.999587671766332,11.984529067466529
3448,2925,Independent Floor,3,28.57335472,77.23265076,Defence Colony,Delhi South,Delhi,70000,India Homes,0.4823428746122149,14.622499417248445,2.535141099813208,7.664311640001235
3449,1872,Independent Floor,3,28.5483799,77.23619079999997,Greater kailash 1,Delhi South,Delhi,60000,India Homes,0.7581392634142232,14.84441669893953,3.450997648631924,10.452991461152374
3450,2250,Independent Floor,3,28.53536034,77.24195099,Greater Kailash,Delhi South,Delhi,50000,India Homes,0.8143727562064781,15.543006928219636,4.832411528261992,11.967453698928587
3451,800,Independent Floor,1,28.55772781,77.25847626,East of Kailash,Delhi South,Delhi,21000,Property Linkers,0.555968347716296,17.009748995812636,5.060185601283508,10.013242835864842
3452,1800,Independent Floor,3,28.56097221,77.25312805,East of Kailash,Delhi South,Delhi,65000,Property Linkers,0.7182904388105666,16.497014305009774,4.482313951115117,9.492580756680388
3453,1800,Independent Floor,3,28.56068993,77.25388336,East of Kailash,Delhi South,Delhi,60000,Moneytree real estate consultants,0.7903355317685846,16.56964098542554,4.560035150746463,9.546937182741411
3454,950,Independent Floor,2,28.54367828,77.25244904,Kalkaji,Delhi South,Delhi,35000,Deepak Verma,0.305443730172503,16.46518513901724,5.067984659237014,11.298851172425465
3455,630,Apartment,1,28.52986717,77.25794983,Alaknanda,Delhi South,Delhi,13500,Bawa Properties,1.7472601672154402,17.182977347519554,6.394395134216522,12.918881692857704
3456,1600,Apartment,3,28.531404499999997,77.25249481,Kalkaji,Delhi South,Delhi,38000,Bawa Properties,1.600363054781599,16.628703016392734,5.879278051463615,12.613429165336926
3457,750,Independent Floor,1,28.56214333,77.21393585,Gautam Nagar,Delhi South,Delhi,18000,Delhi dreams properties consultant,0.7613396728524753,12.67368920221342,0.7956334349935665,8.841990969637232
3458,2100,Independent Floor,3,28.57185936,77.27903748,New Friends Colony,Delhi South,Delhi,80000,Atul Kumar,1.3119020640233887,19.110230393514627,6.991297668650595,9.616073160030805
3459,1800,Independent Floor,3,28.57222939,77.28201294,New Friends Colony,Delhi South,Delhi,55000,Atul Kumar,1.2638748240567177,19.4039581650266,7.284760226807853,9.759157446344359
3460,700,Independent Floor,1,28.58278275,77.27926636,New Friends Colony,Delhi South,Delhi,18000,Atul Kumar,1.9542820445881584,19.28815772740269,7.210613279356202,8.685942704876995
3461,1250,Apartment,2,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,34000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3462,1550,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,60000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3463,1450,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,45000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3464,1250,Apartment,2,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,30000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3465,1400,Apartment,3,28.51709366,77.15979767,Vasant Kunj,Delhi South,Delhi,45000,Traditional Homes,1.886316280834098,8.462323363509956,7.245376825011644,15.040434409262893
3466,1500,Apartment,3,28.52456093,77.14914703,Vasant Kunj,Delhi South,Delhi,50000,Traditional Homes,3.0485931974484526,7.1496080495380845,7.411463669076867,14.74924547120002
3467,1125,Independent Floor,2,28.53344727,77.21287537,Malviya Nagar,Delhi South,Delhi,25000,Kalra Real Estate,1.0762396639128082,12.769393129652427,3.7361836581424464,12.021932866133517
3468,720,Apartment,2,28.51584435,77.20116425,Sainik Farms,Delhi South,Delhi,13000,Arora Associates,0.5269765232317956,12.19492243172574,5.691234840647078,14.07876409434597
3469,1500,Independent Floor,3,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,45000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3470,1800,Independent Floor,3,28.52209663,77.21015167,Saket,Delhi South,Delhi,45000,Batra Associates,0.9732936542391324,12.807021956255214,4.966378718475196,13.295616215406437
3471,900,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,35000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3472,600,Independent Floor,1,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,21000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3473,900,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,26000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3474,900,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,25000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3475,900,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,28000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3476,650,Independent Floor,1,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,21000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3477,900,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,27000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3478,900,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,32000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3479,1800,Independent Floor,3,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,50000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3480,1125,Independent Floor,3,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,30000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3481,1000,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,27000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3482,1125,Independent Floor,3,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,27000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3483,1800,Independent Floor,3,28.5304451,77.20713806,Malviya Nagar,Delhi South,Delhi,42000,Batra Associates,0.4239497617087049,12.287422679444365,4.036354600265476,12.401433690170968
3484,750,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,27000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3485,1125,Independent Floor,2,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,35000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3486,600,Independent Floor,1,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,17000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3487,650,Independent Floor,1,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,17000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3488,1800,Independent Floor,3,28.53409004,77.21064758,Malviya Nagar,Delhi South,Delhi,50000,Batra Associates,0.9364989016181507,12.541921260354965,3.6424949101410786,11.966775422240437
3489,650,Independent Floor,1,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,19000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3490,1800,Independent Floor,3,28.53402328,77.20530701,Malviya Nagar,Delhi South,Delhi,55000,Batra Associates,0.6235306105623655,12.029995652269633,3.64746848163807,12.028327189371932
3491,1800,Independent Floor,3,28.52209663,77.21015167,Saket,Delhi South,Delhi,70000,Batra Associates,0.9732936542391324,12.807021956255214,4.966378718475196,13.295616215406437
3492,1300,Independent Floor,3,28.53423309,77.20944977,Malviya Nagar,Delhi South,Delhi,35000,Batra Associates,0.8609330853919791,12.423776770938575,3.6195867951955143,11.961186434203565
3493,1800,Independent Floor,3,28.52209663,77.21015167,Saket,Delhi South,Delhi,65000,Batra Associates,0.9732936542391324,12.807021956255214,4.966378718475196,13.295616215406437
3494,1800,Independent Floor,3,28.53393173,77.20658875,Malviya Nagar,Delhi South,Delhi,65000,Batra Associates,0.6649194919999004,12.155053892603213,3.651351946723968,12.02335415824356
